timestamp,Consommation,tcdcclm,tmp2m,prate,month,week,weekday,hour,flag_holiday,flag_long_weekend
2017-04-03 18:30:00,3653.0,3.221217211205914,12.605505689324104,0.0893837000692917,4,14,0,18,False,False
2017-04-03 19:00:00,3885.0,3.221217211205914,12.237342681250729,0.058194479064949,4,14,0,19,False,False
2017-04-03 19:30:00,3937.0,3.06673330955,11.951514067422703,0.0441690411886178,4,14,0,19,False,False
2017-04-03 20:00:00,3983.0,2.9122494078940853,11.665685453594676,0.0301436033122866,4,14,0,20,False,False
2017-04-03 20:30:00,3968.0,2.96940125457086,11.363300626485028,0.0257932256375191,4,14,0,20,False,False
2017-04-03 21:00:00,4066.0,3.026553101247634,11.06091579937538,0.0214428479627516,4,14,0,21,False,False
2017-04-03 21:30:00,3954.0,4.829919529242448,10.924864002399678,0.0185049459043498,4,14,0,21,False,False
2017-04-03 22:00:00,3840.0,6.633285957237262,10.788812205423977,0.015567043845948,4,14,0,22,False,False
2017-04-03 22:30:00,3866.0,8.770287774527898,10.675149366197024,0.0144749200171056,4,14,0,22,False,False
2017-04-03 23:00:00,4410.0,10.907289591818534,10.561486526970072,0.0133827961882633,4,14,0,23,False,False
2017-04-03 23:30:00,4217.0,24.14278833290264,10.660624210557208,0.0131270195823737,4,14,0,23,False,False
2017-04-04 00:00:00,4355.0,37.37828707398674,10.759761894144344,0.0128712429764842,4,14,1,0,False,False
2017-04-04 00:30:00,4077.0,37.37828707398674,10.66780607511722,0.0147437174265517,4,14,1,0,False,False
2017-04-04 01:00:00,3776.0,37.37828707398674,10.575850256090094,0.0166161918766193,4,14,1,1,False,False
2017-04-04 01:30:00,3648.0,37.93104424462378,10.433646718776558,0.0179972870229134,4,14,1,1,False,False
2017-04-04 02:00:00,3600.0,38.48380141526083,10.291443181463023,0.0193783821692077,4,14,1,2,False,False
2017-04-04 02:30:00,3576.0,39.410085467544526,10.195808910631833,0.0209022020927808,4,14,1,2,False,False
2017-04-04 03:00:00,3483.0,40.336369519828224,10.100174639800644,0.022426022016354,4,14,1,3,False,False
2017-04-04 03:30:00,3363.0,40.93637148271555,10.047914219727511,0.0248616250191523,4,14,1,3,False,False
2017-04-04 04:00:00,3294.0,41.53637344560288,9.99565379965438,0.0272972280219507,4,14,1,4,False,False
2017-04-04 04:30:00,3247.0,42.12183994197477,9.935704160101476,0.0288706575405745,4,14,1,4,False,False
2017-04-04 05:00:00,3227.0,42.70730643834667,9.875754520548574,0.0304440870591983,4,14,1,5,False,False
2017-04-04 05:30:00,3330.0,48.954666640748925,10.161176613741128,0.0649958102837,4,14,1,5,False,False
2017-04-04 06:00:00,3533.0,55.20202684315119,10.44659870693368,0.0995475335082018,4,14,1,6,False,False
2017-04-04 06:30:00,3702.0,55.20202684315119,10.909965351227244,0.0922269690427894,4,14,1,6,False,False
2017-04-04 07:00:00,4054.0,55.20202684315119,11.373331995520806,0.084906404577377,4,14,1,7,False,False
2017-04-04 07:30:00,4065.0,55.13028588405777,11.916289900925644,0.0847815439804915,4,14,1,7,False,False
2017-04-04 08:00:00,4134.0,55.05854492496435,12.459247806330485,0.0846566833836061,4,14,1,8,False,False
2017-04-04 08:30:00,4251.0,54.90899663679267,12.993904079032326,0.0859422907314366,4,14,1,8,False,False
2017-04-04 09:00:00,4308.0,54.75944834862099,13.528560351734166,0.0872278980792671,4,14,1,9,False,False
2017-04-04 09:30:00,4343.0,54.31081777697485,14.210178458855214,0.0886689889720035,4,14,1,9,False,False
2017-04-04 10:00:00,4324.0,53.86218720532869,14.891796565976264,0.0901100798647399,4,14,1,10,False,False
2017-04-04 10:30:00,4365.0,53.05424724986146,15.468768190057803,0.0929924017203278,4,14,1,10,False,False
2017-04-04 11:00:00,4322.0,52.24630729439423,16.045739814139345,0.0958747235759157,4,14,1,11,False,False
2017-04-04 11:30:00,4341.0,50.63683306615198,16.512264706980943,0.1657957278424323,4,14,1,11,False,False
2017-04-04 12:00:00,4322.0,49.02735883790972,16.978789599822537,0.235716732108949,4,14,1,12,False,False
2017-04-04 12:30:00,4235.0,49.02735883790972,17.021066321389064,0.2349294618334663,4,14,1,12,False,False
2017-04-04 13:00:00,4311.0,49.02735883790972,17.063343042955594,0.2341421915579836,4,14,1,13,False,False
2017-04-04 13:30:00,4205.0,52.56350912418637,16.8214206187402,0.2356128200935629,4,14,1,13,False,False
2017-04-04 14:00:00,4099.0,56.09965941046301,16.579498194524803,0.2370834486291423,4,14,1,14,False,False
2017-04-04 14:30:00,3967.0,58.34265447542123,16.257118917812576,0.2333435432060085,4,14,1,14,False,False
2017-04-04 15:00:00,3877.0,60.58564954037945,15.934739641100348,0.2296036377828749,4,14,1,15,False,False
2017-04-04 15:30:00,3848.0,62.086060889146026,15.658477844719224,0.2236537775480754,4,14,1,15,False,False
2017-04-04 16:00:00,3715.0,63.5864722379126,15.3822160483381,0.2177039173132759,4,14,1,16,False,False
2017-04-04 16:30:00,3609.0,63.90706166820266,14.96718880613,0.2131196377920222,4,14,1,16,False,False
2017-04-04 17:00:00,3592.0,64.22765109849271,14.5521615639219,0.2085353582707686,4,14,1,17,False,False
2017-04-04 17:30:00,3544.0,59.34296415424711,14.016319678688683,0.2171690457623358,4,14,1,17,False,False
2017-04-04 18:00:00,3589.0,54.45827721000151,13.480477793455467,0.225802733253903,4,14,1,18,False,False
2017-04-04 18:30:00,3680.0,54.45827721000151,13.022572197092185,0.2137958696276917,4,14,1,18,False,False
2017-04-04 19:00:00,3885.0,54.45827721000151,12.5646666007289,0.2017890060014804,4,14,1,19,False,False
2017-04-04 19:30:00,3976.0,54.32585797233359,12.204512010964727,0.1900335644204375,4,14,1,19,False,False
2017-04-04 20:00:00,3971.0,54.19343873466566,11.844357421200556,0.1782781228393946,4,14,1,20,False,False
2017-04-04 20:30:00,4002.0,54.75703409249431,11.51338268756246,0.1587294439959659,4,14,1,20,False,False
2017-04-04 21:00:00,4045.0,55.32062945032295,11.182407953924365,0.1391807651525373,4,14,1,21,False,False
2017-04-04 21:30:00,3989.0,56.3147522226364,10.92275560128003,0.1267478025190514,4,14,1,21,False,False
2017-04-04 22:00:00,3822.0,57.30887499494986,10.663103248635698,0.1143148398855655,4,14,1,22,False,False
2017-04-04 22:30:00,3856.0,58.53458921913674,10.429031574281373,0.1083592129545989,4,14,1,22,False,False
2017-04-04 23:00:00,4420.0,59.76030344332362,10.194959899927047,0.1024035860236324,4,14,1,23,False,False
2017-04-04 23:30:00,4207.0,74.50149055565339,10.107288787606445,0.09273508529603,4,14,1,23,False,False
2017-04-05 00:00:00,4362.0,89.24267766798314,10.01961767528584,0.0830665845684277,4,14,2,0,False,False
2017-04-05 00:30:00,4027.0,89.24267766798314,9.872840568574135,0.0786992298239956,4,14,2,0,False,False
2017-04-05 01:00:00,3746.0,89.24267766798314,9.726063461862433,0.0743318750795636,4,14,2,1,False,False
2017-04-05 01:30:00,3657.0,88.44619878293364,9.543847750836036,0.0720837421093835,4,14,2,1,False,False
2017-04-05 02:00:00,3566.0,87.64971989788414,9.361632039809642,0.0698356091392034,4,14,2,2,False,False
2017-04-05 02:30:00,3552.0,86.86863071648055,9.235652808682136,0.0685807476580658,4,14,2,2,False,False
2017-04-05 03:00:00,3438.0,86.08754153507697,9.109673577554632,0.0673258861769282,4,14,2,3,False,False
2017-04-05 03:30:00,3360.0,84.08516977641378,9.033897742527117,0.0672494250455275,4,14,2,3,False,False
