timestamp,Consommation,tcdcclm,tmp2m,prate,month,week,weekday,hour,flag_holiday,flag_long_weekend
2016-03-07 22:30:00,3321.0,63.537950527931415,2.420070599248459,0.2295408055254174,3,10,0,22,False,False
2016-03-07 23:00:00,3611.0,62.5450481621636,2.223183783640742,0.209593195109688,3,10,0,23,False,False
2016-03-07 23:30:00,3466.0,46.60979087829793,1.8736977691920929,0.105838544285374,3,10,0,23,False,False
2016-03-08 00:00:00,3715.0,30.674533594432248,1.5242117547434435,0.00208389346106,3,10,1,0,False,False
2016-03-08 00:30:00,3586.0,30.674533594432248,1.4495496738468865,0.0023815925269257,3,10,1,0,False,False
2016-03-08 01:00:00,3390.0,30.674533594432248,1.3748875929503293,0.0026792915927915,3,10,1,1,False,False
2016-03-08 01:30:00,3293.0,25.706695400778003,1.0634321462594931,0.0023815925269257,3,10,1,1,False,False
2016-03-08 02:00:00,3391.0,20.73885720712376,0.7519766995686574,0.00208389346106,3,10,1,2,False,False
2016-03-08 02:30:00,3281.0,18.38934379052105,0.693767677101802,0.00208389346106,3,10,1,2,False,False
2016-03-08 03:00:00,3129.0,16.039830373918335,0.6355586546349465,0.00208389346106,3,10,1,3,False,False
2016-03-08 03:30:00,3089.0,16.390089708645373,0.8045914684167348,0.0019350439281271,3,10,1,3,False,False
2016-03-08 04:00:00,3041.0,16.74034904337241,0.9736242821985231,0.0017861943951943,3,10,1,4,False,False
2016-03-08 04:30:00,3055.0,17.77942126015507,1.1103530723226334,0.0019350439281271,3,10,1,4,False,False
2016-03-08 05:00:00,3072.0,18.81849347693773,1.2470818624467437,0.00208389346106,3,10,1,5,False,False
2016-03-08 05:30:00,3208.0,50.82976692952976,1.557621741776707,0.0098509553044536,3,10,1,5,False,False
2016-03-08 06:00:00,3264.0,82.84104038212179,1.868161621106671,0.0176180171478472,3,10,1,6,False,False
2016-03-08 06:30:00,3525.0,82.84104038212179,2.22855081835984,0.01909287424912,3,10,1,6,False,False
2016-03-08 07:00:00,3747.0,82.84104038212179,2.588940015613009,0.0205677313503929,3,10,1,7,False,False
2016-03-08 07:30:00,3905.0,84.75113194315807,3.418801188838022,0.0232858669189446,3,10,1,7,False,False
2016-03-08 08:00:00,3867.0,86.66122350419435,4.248662362063034,0.0260040024874963,3,10,1,8,False,False
2016-03-08 08:30:00,3914.0,87.92839616025827,4.941096678266162,0.0250704867818677,3,10,1,8,False,False
2016-03-08 09:00:00,3931.0,89.19556881632221,5.63353099446929,0.0241369710762391,3,10,1,9,False,False
2016-03-08 09:30:00,3938.0,89.3700405541295,6.419980635899336,0.0251483698960014,3,10,1,9,False,False
2016-03-08 10:00:00,3904.0,89.54451229193681,7.206430277329382,0.0261597687157638,3,10,1,10,False,False
2016-03-08 10:30:00,3859.0,89.55118817645346,7.73179490063246,0.0267853972055359,3,10,1,10,False,False
2016-03-08 11:00:00,3803.0,89.55786406097012,8.257159523935538,0.0274110256953081,3,10,1,11,False,False
2016-03-08 11:30:00,3779.0,92.07705086136176,8.375718013178439,0.0242814013337214,3,10,1,11,False,False
2016-03-08 12:00:00,3751.0,94.5962376617534,8.49427650242134,0.0211517769721347,3,10,1,12,False,False
2016-03-08 12:30:00,3716.0,94.5962376617534,8.579824059250047,0.021843648283892,3,10,1,12,False,False
2016-03-08 13:00:00,3734.0,94.5962376617534,8.665371616078755,0.0225355195956495,3,10,1,13,False,False
2016-03-08 13:30:00,3579.0,94.8200372462886,8.755029079229406,0.0240561373680171,3,10,1,13,False,False
2016-03-08 14:00:00,3540.0,95.0438368308238,8.844686542380058,0.0255767551403847,3,10,1,14,False,False
2016-03-08 14:30:00,3473.0,95.61876571224433,8.732066596760962,0.0299576364815157,3,10,1,14,False,False
2016-03-08 15:00:00,3374.0,96.19369459366484,8.619446651141867,0.0343385178226468,3,10,1,15,False,False
2016-03-08 15:30:00,3346.0,96.38672662679616,8.46237792082352,0.0388824161793114,3,10,1,15,False,False
2016-03-08 16:00:00,3331.0,96.57975865992748,8.305309190505174,0.043426314535976,3,10,1,16,False,False
2016-03-08 16:30:00,3336.0,96.58170069332344,8.086469610865596,0.0490844888724231,3,10,1,16,False,False
2016-03-08 17:00:00,3327.0,96.5836427267194,7.867630031226018,0.0547426632088702,3,10,1,17,False,False
2016-03-08 17:30:00,3370.0,98.2918213633597,7.664209680727197,0.0994258051284764,3,10,1,17,False,False
2016-03-08 18:00:00,3422.0,100.0,7.4607893302283745,0.1441089470480827,3,10,1,18,False,False
2016-03-08 18:30:00,3490.0,100.0,7.529985908597741,0.1523749173039773,3,10,1,18,False,False
2016-03-08 19:00:00,3619.0,100.0,7.599182486967107,0.1606408875598719,3,10,1,19,False,False
2016-03-08 19:30:00,3721.0,100.0,7.768394813967028,0.1522212184762761,3,10,1,19,False,False
2016-03-08 20:00:00,3658.0,100.0,7.937607140966948,0.1438015493926804,3,10,1,20,False,False
2016-03-08 20:30:00,3493.0,100.0,8.151534963878376,0.1366369247664663,3,10,1,20,False,False
2016-03-08 21:00:00,3343.0,100.0,8.365462786789806,0.1294723001402524,3,10,1,21,False,False
2016-03-08 21:30:00,3181.0,100.0,8.603862605520124,0.123006056656699,3,10,1,21,False,False
2016-03-08 22:00:00,3237.0,100.0,8.842262424250443,0.1165398131731456,3,10,1,22,False,False
2016-03-08 22:30:00,3213.0,100.0,9.04311791791262,0.1219106882955357,3,10,1,22,False,False
2016-03-08 23:00:00,3430.0,100.0,9.243973411574798,0.1272815634179258,3,10,1,23,False,False
2016-03-08 23:30:00,3298.0,100.0,9.395540140649397,0.525069735901982,3,10,1,23,False,False
2016-03-09 00:00:00,3541.0,100.0,9.547106869723994,0.9228579083860382,3,10,2,0,False,False
2016-03-09 00:30:00,3398.0,100.0,9.70294706462198,1.266596000158776,3,10,2,0,False,False
2016-03-09 01:00:00,3112.0,100.0,9.858787259519968,1.610334091931514,3,10,2,1,False,False
2016-03-09 01:30:00,3039.0,100.0,9.868591987747758,2.095659398237582,3,10,2,1,False,False
2016-03-09 02:00:00,3139.0,100.0,9.878396715975548,2.58098470454365,3,10,2,2,False,False
2016-03-09 02:30:00,2987.0,100.0,9.641333658604356,2.837197537643229,3,10,2,2,False,False
2016-03-09 03:00:00,2842.0,100.0,9.404270601233163,3.0934103707428084,3,10,2,3,False,False
2016-03-09 03:30:00,2758.0,99.95534514012012,9.251952373706636,2.848373372542274,3,10,2,3,False,False
2016-03-09 04:00:00,2718.0,99.91069028024027,9.099634146180106,2.60333637434174,3,10,2,4,False,False
2016-03-09 04:30:00,2714.0,99.90460186826854,8.82944538093096,2.3971949773743684,3,10,2,4,False,False
2016-03-09 05:00:00,2721.0,99.8985134562968,8.55925661568181,2.191053580406997,3,10,2,5,False,False
2016-03-09 05:30:00,2839.0,91.048390073831,7.8085250833575905,1.1744212634629123,3,10,2,5,False,False
