timestamp,Consommation,tcdcclm,tmp2m,prate,month,week,weekday,hour,flag_holiday,flag_long_weekend
2016-05-06 13:30:00,4372.0,84.64464681330969,20.33664474708676,0.0507101306857996,5,18,4,13,False,True
2016-05-06 14:00:00,4452.0,84.42187311987276,20.594329881370605,0.0584091970809808,5,18,4,14,False,True
2016-05-06 14:30:00,4400.0,83.19796589404986,20.6224917820008,0.0665890791004173,5,18,4,14,False,True
2016-05-06 15:00:00,4213.0,81.97405866822696,20.65065368263099,0.0747689611198539,5,18,4,15,False,True
2016-05-06 15:30:00,4096.0,81.38275585655938,20.444713449442126,0.0721557376469006,5,18,4,15,False,True
2016-05-06 16:00:00,3945.0,80.79145304489182,20.238773216253264,0.0695425141739473,5,18,4,16,False,True
2016-05-06 16:30:00,3882.0,80.32109225511452,19.85203423719036,0.0670874057134633,5,18,4,16,False,True
2016-05-06 17:00:00,3850.0,79.85073146533722,19.46529525812745,0.0646322972529793,5,18,4,17,False,True
2016-05-06 17:30:00,3799.0,75.99601634221321,18.584450853916916,0.0437895947418961,5,18,4,17,False,True
2016-05-06 18:00:00,3802.0,72.14130121908921,17.703606449706374,0.0229468922308129,5,18,4,18,False,True
2016-05-06 18:30:00,3904.0,72.14130121908921,16.621262256954846,0.0194431387595819,5,18,4,18,False,True
2016-05-06 19:00:00,3925.0,72.14130121908921,15.53891806420332,0.015939385288351,5,18,4,19,False,True
2016-05-06 19:30:00,3977.0,67.99220845788868,14.966346696048753,0.0118430112943296,5,18,4,19,False,True
2016-05-06 20:00:00,3889.0,63.84311569668815,14.393775327894186,0.0077466373003083,5,18,4,20,False,True
2016-05-06 20:30:00,3759.0,59.99942962101355,13.922410679948378,0.0063051297538462,5,18,4,20,False,True
2016-05-06 21:00:00,3749.0,56.15574354533895,13.451046032002568,0.0048636222073843,5,18,4,21,False,True
2016-05-06 21:30:00,3769.0,54.24118552122141,13.18563502587055,0.0043256507157164,5,18,4,21,False,True
2016-05-06 22:00:00,3858.0,52.32662749710386,12.920224019738534,0.0037876792240486,5,18,4,22,False,True
2016-05-06 22:30:00,3901.0,51.475651983880745,12.65233878388358,0.0035947634254354,5,18,4,22,False,True
2016-05-06 23:00:00,4240.0,50.62467647065763,12.384453548028624,0.0034018476268223,5,18,4,23,False,True
2016-05-06 23:30:00,4145.0,55.03796279147133,12.257356442333329,0.0019212673502563,5,18,4,23,False,True
2016-05-07 00:00:00,4116.0,59.45124911228503,12.13025933663803,0.0004406870736903,5,18,5,0,False,False
2016-05-07 00:30:00,4012.0,59.45124911228503,11.983180775632842,0.0100597939439553,5,18,5,0,False,False
2016-05-07 01:00:00,3785.0,59.45124911228503,11.836102214627656,0.0196789008142204,5,18,5,1,False,False
2016-05-07 01:30:00,3947.0,59.139740049924384,11.740700501485229,0.0353686966338792,5,18,5,1,False,False
2016-05-07 02:00:00,3618.0,58.828230987563735,11.645298788342798,0.051058492453538,5,18,5,2,False,False
2016-05-07 02:30:00,3714.0,59.98979732376057,11.679994821171146,0.0601338429387435,5,18,5,2,False,False
2016-05-07 03:00:00,3431.0,61.15136365995741,11.714690853999496,0.069209193423949,5,18,5,3,False,False
2016-05-07 03:30:00,3282.0,62.69129844682324,11.80817569707744,0.0694830033550316,5,18,5,3,False,False
2016-05-07 04:00:00,3143.0,64.23123323368907,11.901660540155389,0.0697568132861143,5,18,5,4,False,False
2016-05-07 04:30:00,3134.0,65.25454209243561,11.907301364190817,0.066540735499869,5,18,5,4,False,False
2016-05-07 05:00:00,3072.0,66.27785095118216,11.912942188226245,0.0633246577136237,5,18,5,5,False,False
2016-05-07 05:30:00,3160.0,69.42876765697514,12.333851290932213,0.0414360632878838,5,18,5,5,False,False
2016-05-07 06:00:00,3211.0,72.5796843627681,12.75476039363818,0.019547468862144,5,18,5,6,False,False
2016-05-07 06:30:00,3210.0,72.5796843627681,13.341634566382204,0.020543659060827,5,18,5,6,False,False
2016-05-07 07:00:00,3212.0,72.5796843627681,13.92850873912623,0.02153984925951,5,18,5,7,False,False
2016-05-07 07:30:00,3277.0,69.54252995226983,14.5953866735993,0.019899719175351,5,18,5,7,False,False
